customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score,loan_id,loan_purpose,requested_amount,approved_amount,loan_tenure_months,interest_rate,emi,emi_to_income_ratio,application_date,risk_score,underwriting_score,default_probability,risk_category,approved,rejection_reason,loan_to_income_ratio,loan_status,defaulted,total_payments,missed_payments,partial_payments,delinquent_months,avg_days_late,max_days_late,total_emi_due,total_emi_paid,payment_completion_rate,delinquency_rate,avg_inflow,avg_outflow,avg_net_cash_flow,avg_cash_flow_consistency,avg_balance_volatility,total_spending_shocks,total_overdrafts
C02273,Faraj Ramachandran,54,Male,Bhopal,Single,Salaried,Software Engineer,25022,10886,6986,90571,Rented,PhD,1,739,2,31,0,113,Referral,iPhone,42,LN187725,Medical,323187,234512,24,16.11,11494.77,0.46,2024-12-11,46,54,0.296,Medium,1,,0.78,Active,0,12,0,2,1,4.083333333333333,17,551736.48,508309.53,0.921,0.083,24897.083333333332,11159.583333333334,13737.5,92.16666666666667,0.36083333333333334,0,0
C02274,Maya Patla,32,Male,Delhi,Married,Self-employed,Shop Owner,96016,42700,31980,553906,Owned,Bachelor,2,698,101,1,7,265,Instagram,iPhone,71,LN612952,Vehicle,1587822,1364336,36,11.28,44847.74,0.47,2025-02-13,53,47,0.338,High,0,Insufficient Repayment Capacity,1.18,Rejected,0,21,5,6,7,17.904761904761905,85,2960033.37,1769788.65,0.598,0.333,95187.5,49673.916666666664,45513.583333333336,57.25,0.36166666666666664,1,1
C02275,Simon Aggarwal,41,Male,Chapra,Married,Self-employed,Contractor,112399,50965,17434,1928453,Owned,PhD,4,704,20,2,1,96,YouTube,iPhone,28,LN510617,Personal,2741847,2553015,24,15.91,124893.8,1.11,2026-02-03,48,52,0.308,Medium,0,Insufficient Repayment Capacity,1.89,Rejected,0,20,5,5,9,21.1,82,183861.0,111224.18,0.605,0.45,113461.0,55683.416666666664,57777.583333333336,68.66666666666667,0.33166666666666667,2,1
C02276,Upasna Badal,55,Female,Kolkata,Married,Salaried,Sales Executive,144058,79907,45046,2484758,Rented,Bachelor,1,713,33,33,1,210,Google Ads,iPhone,92,LN452630,Personal,5692540,5214365,24,21.64,269585.53,1.87,2025-04-10,60,40,0.38,High,0,Insufficient Repayment Capacity,3.02,Rejected,0,23,3,2,3,11.608695652173912,78,1970829.52,1649434.6,0.837,0.13,144512.0,91138.66666666667,53373.333333333336,78.5,0.295,2,2
C02277,Avni Bail,24,Male,Hyderabad,Single,Student,Student,29961,15353,11308,35765,Family Owned,Bachelor,1,623,55,0,3,177,Referral,iPhone,61,LN927757,Medical,482169,345318,36,16.97,12306.37,0.41,2025-12-13,90,10,0.56,High,0,High Risk,0.96,Rejected,0,14,1,1,1,6.214285714285714,47,193428.19999999998,171580.83,0.887,0.071,23045.333333333332,15002.583333333334,8042.75,76.66666666666667,0.6525,0,0
C02278,Kamala Minhas,30,Female,Jamshedpur,Married,Salaried,Sales Executive,135082,97322,51328,1421844,Rented,Master,1,664,12,7,0,64,Instagram,Android,36,LN377600,Vehicle,4022429,3896150,48,10.64,100018.24,0.74,2024-11-24,68,32,0.428,High,0,Insufficient Repayment Capacity,2.4,Rejected,0,13,1,3,3,11.23076923076923,79,545158.38,473654.71,0.869,0.231,133870.66666666666,99584.41666666667,34286.25,78.0,0.37916666666666665,0,0
C02279,Lekha Rama,49,Other,Hyderabad,Married,Self-employed,Business Owner,249458,190382,15770,5028235,Owned,Master,1,662,26,0,1,266,Facebook,Android,100,LN310712,Vehicle,11540824,10024523,24,11.27,468478.95,1.88,2026-05-19,60,40,0.38,High,0,Insufficient Repayment Capacity,3.35,Rejected,0,21,0,0,0,3.2857142857142856,5,5272017.66,5272017.66,1.0,0.0,250876.66666666666,227622.25,23254.416666666668,52.75,0.28833333333333333,2,4
C02280,Maanas Mitra,43,Female,Meerut,Married,Salaried,Bank Officer,41465,32052,10131,287786,Owned,PhD,3,719,58,3,3,10,Instagram,Web,3,LN345620,Home Renovation,232689,194505,60,8.4,3981.2,0.1,2024-08-30,35,65,0.23,Medium,1,,0.39,Closed,0,19,3,6,6,17.05263157894737,87,557793.45,403749.86,0.724,0.316,40945.75,36722.583333333336,4223.166666666667,79.75,0.37999999999999995,2,2
C02281,Gaurika Mukherjee,54,Female,Delhi,Married,Salaried,Government Employee,44063,30948,13277,365324,Owned,Bachelor,1,711,3,4,0,267,Referral,Web,89,LN864987,Personal,758021,552716,24,23.32,29035.45,0.66,2025-04-14,55,45,0.35,High,0,Insufficient Repayment Capacity,1.05,Rejected,0,18,1,2,1,6.333333333333333,66,175669.56,156714.26,0.892,0.056,44225.75,33542.5,10683.25,76.75,0.36083333333333334,1,1
C02282,Rajata Kale,20,Female,Delhi,Single,Student,Student,12579,8633,2918,47229,Rented,High School,0,596,22,0,1,169,YouTube,Web,80,LN186141,Personal,207086,196661,12,14.36,17690.95,1.41,2024-11-26,93,7,0.578,High,0,High Risk,1.3,Rejected,0,13,2,0,2,11.153846153846153,61,55761.29,47182.63,0.846,0.154,11155.916666666666,8605.083333333334,2550.8333333333335,48.75,0.6941666666666667,0,3
C02283,Anay Bora,48,Female,Patna,Married,Salaried,Government Employee,43966,20436,11761,397834,Family Owned,High School,4,735,81,16,2,13,YouTube,iPhone,6,LN437780,Medical,534162,451415,12,19.23,41650.43,0.95,2025-12-24,48,52,0.308,Medium,0,Insufficient Repayment Capacity,0.86,Rejected,0,19,0,1,0,2.6842105263157894,5,67662.8,66623.36,0.985,0.0,43058.333333333336,21389.083333333332,21669.25,82.5,0.405,0,0
C02284,Dakshesh Halder,60,Female,Kolkata,Single,Self-employed,Freelancer,229138,145491,7389,8101255,Owned,High School,1,716,17,32,0,123,Google Ads,iPhone,49,LN758234,Personal,7689709,6510909,12,17.77,596207.64,2.6,2025-01-16,41,59,0.266,Medium,0,Insufficient Repayment Capacity,2.37,Rejected,0,24,2,0,2,6.708333333333333,70,5225551.4399999995,4790088.82,0.917,0.083,253124.16666666666,136197.91666666666,116926.25,82.91666666666667,0.3283333333333333,0,0
C02285,Ati Chokshi,22,Female,Indore,Single,Student,Student,12525,9041,761,18946,Rented,Bachelor,1,596,3,0,0,18,Referral,Android,5,LN584892,Education,234503,178595,60,12.51,4018.93,0.32,2024-10-24,65,35,0.41,High,1,,1.19,Defaulted,1,16,5,5,6,24.9375,85,78156.32,38842.83,0.497,0.375,9825.083333333334,9546.666666666666,278.4166666666667,59.833333333333336,0.6166666666666667,1,6
C02286,Janaki Patla,60,Male,Bhubaneswar,Married,Salaried,Government Employee,114475,78622,28985,4030935,Family Owned,Diploma,2,730,98,4,2,242,Referral,iPhone,71,LN335051,Home Renovation,2718172,2132099,60,9.1,44362.42,0.39,2026-02-20,52,48,0.332,High,1,,1.55,Active,0,23,6,6,7,22.47826086956522,87,2526445.12,1567701.26,0.621,0.304,113567.16666666667,75555.5,38011.666666666664,92.33333333333333,0.3441666666666667,0,0
C02287,Jason Ratta,50,Female,Chapra,Married,Salaried,Government Employee,118513,60032,6390,1695077,Owned,Master,4,755,16,2,0,109,Facebook,iPhone,36,LN771766,Vehicle,857303,835084,60,9.23,17428.34,0.15,2025-03-12,5,95,0.05,Low,1,,0.59,Closed,0,22,1,0,1,5.0,66,762157.6599999999,727514.13,0.955,0.045,117619.83333333333,61054.166666666664,56565.666666666664,95.25,0.13166666666666668,1,0
C02288,Wakeeta Parekh,34,Female,Chapra,Divorced,Self-employed,Business Owner,96289,65347,24371,1655474,Rented,Diploma,1,651,25,8,0,164,Instagram,Android,98,LN634361,Vehicle,3166431,3088555,24,10.79,143649.93,1.49,2025-01-06,68,32,0.428,High,0,Insufficient Repayment Capacity,2.67,Rejected,0,14,1,3,3,11.214285714285714,86,1156387.12,953843.3,0.825,0.214,92908.58333333333,65817.5,27091.083333333332,58.083333333333336,0.32583333333333336,0,0
C02289,Waida Karnik,18,Female,Bangalore,Single,Student,Student,24521,14491,2068,68770,Owned,Diploma,0,652,1,0,0,113,Referral,Android,49,LN727228,Medical,301620,253595,36,13.03,8548.28,0.35,2025-02-21,36,64,0.236,Medium,1,,0.86,Defaulted,1,16,6,2,6,23.125,87,145719.04,87177.24,0.598,0.375,21881.916666666668,15797.916666666666,6084.0,60.333333333333336,0.3833333333333333,1,3
C02290,Geetika Reddy,34,Male,Kolkata,Single,Salaried,Bank Officer,63135,29069,21891,406978,Rented,PhD,0,715,104,4,0,241,Google Ads,iPhone,73,LN754358,Home Renovation,2118282,2042918,60,11.8,45237.38,0.72,2025-09-09,58,42,0.368,High,0,Insufficient Repayment Capacity,2.7,Rejected,0,19,5,3,6,16.57894736842105,75,873673.3899999999,605352.78,0.693,0.316,62441.75,31952.333333333332,30489.416666666668,72.58333333333333,0.36000000000000004,1,0
C02291,Jeet Raju,38,Male,Ballia,Married,Salaried,Government Employee,84295,35695,24907,883231,Rented,High School,1,731,105,6,8,169,YouTube,Web,55,LN840097,Personal,1300485,1113663,12,22.6,104554.45,1.24,2025-09-02,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.1,Rejected,0,17,0,1,0,2.411764705882353,9,168896.87,165910.71000000002,0.982,0.0,84373.25,35327.083333333336,49046.166666666664,96.5,0.29583333333333334,0,0
C02292,Advika Sawhney,30,Female,Jamshedpur,Married,Salaried,Bank Officer,70241,34100,10266,1076900,Owned,Diploma,1,741,26,4,0,9,Google Ads,Web,4,LN185331,Business,3084697,2487856,48,13.8,67735.0,0.96,2024-07-09,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.95,Rejected,0,12,1,1,1,9.916666666666666,88,616295.76,542801.75,0.881,0.083,70952.75,37145.333333333336,33807.416666666664,88.83333333333333,0.32,1,0
C02293,Samesh Loke,54,Male,Nagpur,Married,Self-employed,Business Owner,88239,58978,22871,714587,Rented,Diploma,3,650,116,30,1,201,YouTube,Android,80,LN390098,Home Renovation,1407117,1142957,48,8.62,28236.75,0.32,2025-07-27,47,53,0.302,Medium,1,,1.08,Active,0,19,2,1,2,7.684210526315789,79,420864.63,368078.71,0.875,0.105,83017.0,62379.75,20637.25,72.41666666666667,0.73,0,0
C02294,Sanya Chandra,57,Female,Delhi,Married,Salaried,Sales Executive,115457,54448,25885,1685792,Owned,Bachelor,4,720,55,34,1,43,YouTube,iPhone,29,LN130612,Medical,5410378,4979770,12,17.35,455006.23,3.94,2025-02-15,58,42,0.368,High,0,Insufficient Repayment Capacity,3.59,Rejected,0,22,1,0,1,5.045454545454546,49,147362.82,140664.51,0.955,0.045,116163.58333333333,54768.833333333336,61394.75,79.08333333333333,0.35250000000000004,0,0
C02295,Oviya Magar,35,Female,Ahmedabad,Married,Salaried,Government Employee,139995,102212,14343,3281512,Owned,Bachelor,3,722,13,1,1,198,Referral,Android,77,LN430281,Personal,4829103,3945345,24,22.28,205223.16,1.47,2024-06-30,58,42,0.368,High,0,Insufficient Repayment Capacity,2.35,Rejected,0,19,5,2,6,22.473684210526315,86,2047004.33,1445265.21,0.706,0.316,139814.16666666666,101420.25,38393.916666666664,92.08333333333333,0.3566666666666667,0,0
C02296,Yatan Mittal,39,Other,Patna,Married,Salaried,Sales Executive,75426,41240,4742,884201,Rented,Master,4,767,81,17,6,183,YouTube,iPhone,87,LN124911,Vehicle,2702421,2226141,24,6.61,99276.95,1.32,2024-10-01,41,59,0.266,Medium,0,Insufficient Repayment Capacity,2.46,Rejected,0,12,0,1,0,3.4166666666666665,13,1145370.24,1110059.06,0.969,0.0,76068.83333333333,47539.916666666664,28528.916666666668,87.33333333333333,0.15083333333333335,1,1
C02297,Bina Konda,43,Female,Srinagar,Married,Salaried,Accountant,95547,39279,16581,1211367,Rented,Bachelor,1,747,56,20,3,138,Google Ads,Web,92,LN766657,Home Renovation,2704857,2649596,48,10.22,67480.89,0.71,2025-10-04,38,62,0.248,Medium,0,Insufficient Repayment Capacity,2.31,Rejected,0,19,0,1,0,2.736842105263158,15,381725.96,373346.86,0.978,0.0,94652.16666666667,39434.25,55217.916666666664,76.41666666666667,0.3725,0,0
C02298,Ekaraj Chatterjee,24,Male,Bhubaneswar,Single,Student,Student,22669,17545,7440,93105,Family Owned,High School,0,625,50,0,4,122,Referral,iPhone,53,LN417205,Education,315368,238105,48,9.41,5971.72,0.26,2024-09-09,80,20,0.5,High,1,,0.88,Closed,0,16,2,1,2,8.75,55,163974.56,139494.86,0.851,0.125,22201.083333333332,19472.75,2728.3333333333335,52.75,0.6083333333333333,2,3
C02299,Vivaan Parmar,50,Male,Chapra,Married,Salaried,Government Employee,29308,22201,6035,84566,Owned,Master,3,746,88,18,5,101,YouTube,Android,47,LN928662,Personal,432728,389495,12,22.63,36572.74,1.25,2025-04-16,58,42,0.368,High,0,Insufficient Repayment Capacity,1.11,Rejected,0,12,2,1,2,11.166666666666666,67,428094.36,333709.06,0.78,0.167,29136.166666666668,23288.833333333332,5847.333333333333,88.41666666666667,0.35000000000000003,0,0
C02300,Tanvi Misra,31,Female,Pune,Single,Self-employed,Consultant,249372,139468,83345,7519404,Owned,Master,0,701,71,4,5,42,Referral,iPhone,13,LN110797,Personal,10285522,7535006,24,22.01,390939.42,1.57,2026-01-26,48,52,0.308,Medium,0,Insufficient Repayment Capacity,2.52,Rejected,0,15,1,3,2,8.933333333333334,61,2908067.85,2515351.35,0.865,0.133,260094.91666666666,133990.41666666666,126104.5,75.66666666666667,0.37916666666666665,0,0
C02301,Rushil Basu,26,Male,Bhubaneswar,Married,Salaried,Software Engineer,105237,81193,38767,3599123,Rented,High School,4,732,41,2,3,64,Google Ads,Web,23,LN602243,Business,443011,350869,60,14.32,8222.43,0.08,2024-08-13,45,55,0.29,Medium,1,,0.28,Defaulted,1,22,3,3,3,10.772727272727273,66,1290367.54,1038551.16,0.805,0.136,104950.0,81094.41666666667,23855.583333333332,98.0,0.3516666666666666,0,0
C02302,Ethan Bumb,24,Female,Patna,Single,Salaried,Accountant,28950,21748,400,67008,Owned,Diploma,0,700,57,2,3,158,YouTube,Android,56,LN399984,Medical,283202,267495,12,18.13,24540.49,0.85,2024-08-23,53,47,0.338,High,0,Insufficient Repayment Capacity,0.77,Rejected,0,12,1,8,2,13.416666666666666,78,903595.56,649414.77,0.719,0.167,29036.083333333332,25668.916666666668,3367.1666666666665,97.08333333333333,0.3433333333333333,1,1
C02303,Faraj Doshi,58,Male,Jamshedpur,Married,Salaried,Doctor,30170,22546,8847,211435,Family Owned,High School,3,695,77,31,2,64,Instagram,Web,35,LN209969,Vehicle,558375,450341,48,10.89,11615.26,0.38,2025-12-11,47,53,0.302,Medium,1,,1.24,Defaulted,1,17,1,2,2,8.294117647058824,75,457084.27,400175.56,0.875,0.118,30308.583333333332,26871.75,3436.8333333333335,92.5,0.3833333333333333,2,2
C02304,Chavvi Puri,50,Male,Darbhanga,Married,Salaried,Bank Officer,112987,54121,44068,1948377,Family Owned,High School,1,774,114,14,6,119,Referral,Web,74,LN104512,Home Renovation,3134907,2310585,48,10.12,58735.65,0.52,2025-04-13,30,70,0.2,Medium,0,Insufficient Repayment Capacity,1.7,Rejected,0,23,3,1,3,11.608695652173912,90,1838717.52,1572032.3800000001,0.855,0.13,113896.83333333333,63370.166666666664,50526.666666666664,86.16666666666667,0.1425,2,1
C02305,Yamini Sarin,56,Female,Indore,Married,Salaried,Accountant,140972,87689,53497,997821,Family Owned,High School,1,679,108,27,0,180,YouTube,iPhone,51,LN943178,Home Renovation,1223895,994544,60,11.03,21638.68,0.15,2025-09-09,42,58,0.272,Medium,1,,0.59,Closed,0,15,0,0,0,2.4,5,651404.7000000001,651404.7000000001,1.0,0.0,139612.25,95394.25,44218.0,88.25,0.3233333333333333,2,0
C02306,Onkar Sule,18,Male,Chennai,Single,Student,Student,13458,11835,4207,35115,Owned,Bachelor,1,574,1,0,0,160,Referral,Android,49,LN636919,Personal,211036,192409,12,14.03,17278.57,1.28,2024-08-02,88,12,0.548,High,0,High Risk,1.19,Rejected,0,24,1,8,3,6.75,46,152265.84,127274.36,0.836,0.125,11794.416666666666,14524.666666666666,-2730.25,43.5,0.6108333333333333,3,7
C02307,Lakshmi Merchant,59,Female,Ranchi,Married,Salaried,Government Employee,99922,49256,11427,579092,Rented,Bachelor,4,726,87,1,1,21,Google Ads,Web,14,LN404912,Personal,269190,243339,36,16.59,8626.13,0.09,2024-06-15,36,64,0.236,Medium,1,,0.2,Closed,0,12,3,5,3,19.083333333333332,82,2250462.12,1301927.23,0.579,0.25,98493.75,57274.25,41219.5,80.16666666666667,0.37333333333333335,1,1
C02308,Baghyawati Shroff,64,Male,Nagpur,Married,Self-employed,Contractor,78358,56670,29446,465639,Rented,Master,2,649,71,36,4,163,Referral,Android,91,LN437963,Vehicle,1517112,1081081,24,9.87,49821.56,0.64,2025-10-11,78,22,0.488,High,0,Insufficient Repayment Capacity,1.15,Rejected,0,12,1,2,2,10.25,67,450027.48,375880.77,0.835,0.167,74573.25,58243.583333333336,16329.666666666666,54.333333333333336,0.7416666666666667,0,1
C02309,Vamakshi Trivedi,24,Other,Delhi,Single,Salaried,Teacher,34511,15986,5889,311232,Owned,Bachelor,1,727,63,1,5,80,Facebook,iPhone,48,LN153520,Personal,1031313,834017,24,18.69,41916.14,1.21,2024-06-26,41,59,0.266,Medium,0,Insufficient Repayment Capacity,2.01,Rejected,0,21,0,1,0,2.619047619047619,5,252019.53,246292.31,0.977,0.0,34499.083333333336,18006.333333333332,16492.75,80.75,0.3741666666666667,1,1
C02310,Wazir Choudhry,47,Female,Chapra,Married,Salaried,Doctor,87432,43091,29892,1526096,Rented,PhD,3,753,114,16,0,59,Referral,iPhone,26,LN362913,Medical,1064868,958080,12,14.19,86108.92,0.98,2025-09-17,40,60,0.26,Medium,0,Insufficient Repayment Capacity,0.91,Rejected,0,15,1,2,2,9.0,79,1660419.15,1461562.54,0.88,0.133,86588.66666666667,44273.5,42315.166666666664,83.16666666666667,0.17166666666666666,0,0
C02311,Devika Lanka,28,Female,Bangalore,Single,Salaried,Bank Officer,130431,85241,9330,1529184,Rented,High School,0,685,49,6,4,28,Referral,Web,14,LN435922,Home Renovation,1117516,1041441,48,8.34,25591.16,0.2,2025-10-06,18,82,0.128,Low,1,,0.67,Closed,0,19,0,0,0,2.263157894736842,5,829886.3700000001,829886.3700000001,1.0,0.0,132419.41666666666,91572.41666666667,40847.0,89.0,0.3466666666666667,1,1
C02312,Yash Balakrishnan,34,Male,Bhubaneswar,Married,Salaried,Bank Officer,139739,97373,27332,4333343,Rented,PhD,4,726,79,11,1,66,Facebook,iPhone,39,LN126570,Business,2056600,1983490,60,13.44,45578.51,0.33,2025-08-09,42,58,0.272,Medium,1,,1.18,Closed,0,16,2,3,4,13.625,77,462235.68,369684.71,0.8,0.25,139193.08333333334,105614.33333333333,33578.75,92.08333333333333,0.34833333333333333,1,1
C02313,Lila Dhar,24,Male,Darbhanga,Single,Student,Student,28372,20769,9113,117130,Family Owned,Bachelor,0,603,15,0,1,124,Google Ads,Android,39,LN715829,Personal,516100,427670,12,17.01,39007.57,1.37,2025-07-04,93,7,0.578,High,0,High Risk,1.26,Rejected,0,17,3,4,4,15.470588235294118,90,185814.93000000002,136109.26,0.732,0.235,24273.5,22579.25,1694.25,56.916666666666664,0.6,1,5
C02314,Tara Radhakrishnan,36,Female,Kolkata,Married,Salaried,Software Engineer,43033,33466,16700,329877,Owned,Diploma,1,715,106,8,1,198,Referral,Android,61,LN880274,Home Renovation,473998,365013,60,11.44,8016.6,0.19,2024-09-26,42,58,0.272,Medium,1,,0.71,Closed,0,12,0,4,0,4.5,9,1480580.28,1267366.1,0.856,0.0,42975.083333333336,34198.666666666664,8776.416666666666,92.83333333333333,0.31416666666666665,0,0
C02315,Farhan Dora,23,Male,Chennai,Single,Student,Student,5680,4470,1323,26504,Rented,Diploma,1,593,44,0,3,57,Instagram,Web,15,LN828488,Education,114364,97038,60,13.69,2242.34,0.39,2024-07-30,80,20,0.5,High,1,,1.42,Defaulted,1,23,3,4,3,12.26086956521739,82,52803.86,42205.78,0.799,0.13,4991.166666666667,4517.5,473.6666666666667,59.166666666666664,0.6158333333333333,0,5
C02316,Megha Talwar,31,Male,Ranchi,Married,Salaried,Bank Officer,40166,28491,15762,467728,Rented,Bachelor,2,705,39,8,2,18,Facebook,Android,9,LN917197,Vehicle,1157162,1066974,60,10.72,23049.89,0.57,2024-12-30,73,27,0.458,High,0,Insufficient Repayment Capacity,2.21,Rejected,0,23,2,7,4,8.434782608695652,54,989543.26,757353.2000000001,0.765,0.174,40324.833333333336,30629.083333333332,9695.75,78.58333333333333,0.35250000000000004,0,0
C02317,Barkha Nair,48,Male,Delhi,Married,Salaried,Government Employee,94962,75735,13996,1074239,Rented,High School,2,676,98,3,4,31,YouTube,Android,16,LN587508,Vehicle,2176176,1965909,60,9.12,40923.63,0.43,2025-09-23,52,48,0.332,High,1,,1.73,Active,0,14,4,4,6,26.5,83,1031723.7000000001,616621.96,0.598,0.429,94912.25,75733.16666666667,19179.083333333332,78.25,0.35000000000000003,0,0
C02318,Tanish Chauhan,45,Male,Ranchi,Married,Salaried,Government Employee,147280,87102,20568,4982236,Rented,PhD,2,760,39,13,2,110,Instagram,iPhone,50,LN537188,Medical,2476788,2023866,12,11.04,178910.4,1.21,2025-12-08,33,67,0.218,Medium,0,Insufficient Repayment Capacity,1.15,Rejected,0,19,4,2,5,16.210526315789473,77,3179179.5599999996,2347281.9299999997,0.738,0.263,147025.08333333334,97167.0,49858.083333333336,86.91666666666667,0.17916666666666667,1,1
C02319,Yahvi Narang,47,Male,Jamshedpur,Married,Salaried,Doctor,52007,29429,4132,845954,Rented,High School,2,727,33,10,2,35,Instagram,iPhone,22,LN668506,Home Renovation,981417,731543,60,9.69,15431.78,0.3,2025-11-11,23,77,0.158,Low,1,,1.17,Closed,0,14,0,4,2,4.857142857142857,17,507895.5,442109.62,0.87,0.143,51580.416666666664,29097.333333333332,22483.083333333332,94.58333333333333,0.32083333333333336,0,0
C02320,Abha Rajan,21,Female,Ahmedabad,Single,Student,Student,20926,17014,5314,66165,Rented,Bachelor,1,566,13,0,1,87,Facebook,Web,50,LN735878,Personal,60197,52023,12,17.15,4748.45,0.23,2025-04-17,68,32,0.428,High,1,,0.21,Defaulted,1,20,5,5,6,20.1,84,172141.8,111714.15,0.649,0.3,18627.416666666668,17002.0,1625.4166666666667,58.166666666666664,0.63,0,5
C02321,Garima Sheth,34,Male,Nagpur,Single,Salaried,Sales Executive,109961,57394,24202,1250231,Rented,Bachelor,0,727,13,9,0,44,Google Ads,Android,22,LN323080,Medical,2613441,2386318,12,13.34,213520.27,1.94,2025-12-31,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.81,Rejected,0,14,0,1,0,3.0714285714285716,7,1184145.2,1129219.62,0.954,0.0,109495.83333333333,56795.166666666664,52700.666666666664,96.16666666666667,0.37833333333333335,0,0
C02322,Alexander Dave,59,Female,Bhopal,Single,Salaried,Government Employee,38905,25629,243,254903,Owned,Diploma,1,677,9,13,0,55,Google Ads,Web,27,LN821317,Business,1484101,1193192,60,13.84,27664.61,0.71,2024-12-10,41,59,0.266,Medium,1,,2.56,Closed,0,12,0,0,0,2.0833333333333335,5,1233913.56,1233913.56,1.0,0.0,38856.916666666664,25558.0,13298.916666666666,73.5,0.3875,0,0
C02323,Benjamin Naik,43,Female,Bangalore,Married,Self-employed,Consultant,44951,22222,13121,707447,Owned,Master,3,732,24,15,2,84,Facebook,Web,37,LN360770,Personal,406635,376637,12,23.33,35492.63,0.79,2026-03-16,45,55,0.29,Medium,0,Insufficient Repayment Capacity,0.7,Rejected,0,14,0,3,1,4.0,19,199071.04,177980.7,0.894,0.071,42739.666666666664,21806.25,20933.416666666668,55.0,0.36083333333333334,0,0
C02324,Aarna Bakshi,52,Male,Chennai,Single,Salaried,Software Engineer,116294,82421,9419,1226337,Rented,Master,1,679,48,9,4,216,Referral,Web,68,LN251631,Home Renovation,2579167,1878657,60,9.41,39372.72,0.34,2025-04-26,25,75,0.17,Medium,1,,1.35,Active,0,14,2,1,3,13.428571428571429,89,812070.56,684324.27,0.843,0.214,116066.16666666667,92155.66666666667,23910.5,95.33333333333333,0.35000000000000003,1,1
