customer_id,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score
C03118,Vasana Pillay,52,Female,Jamshedpur,Married,Self-employed,Business Owner,121895,65107,12885,1411908,Family Owned,PhD,1,700,76,18,0,91,YouTube,iPhone,41
C03119,Nimrat Pathak,36,Male,Chennai,Married,Salaried,Government Employee,91851,53498,4790,582981,Family Owned,Master,1,680,73,2,2,7,Instagram,Web,3
C03120,Samar Nayak,41,Female,Patna,Single,Salaried,Sales Executive,139778,83455,45030,2925196,Rented,Diploma,1,709,73,15,1,324,Google Ads,Android,83
C03121,Garima Murty,28,Female,Ahmedabad,Married,Salaried,Sales Executive,76444,35544,22204,616704,Rented,Master,4,741,112,4,5,19,Facebook,Web,5
C03122,Yachana Sama,31,Male,Nagpur,Married,Salaried,Software Engineer,139679,91772,22799,5008118,Owned,Diploma,4,720,75,8,3,274,Referral,Android,96
C03123,Liam Johal,59,Female,Surat,Married,Salaried,Sales Executive,108018,64228,37440,836443,Family Owned,Master,4,684,44,6,3,82,Instagram,Web,27
C03124,Barkha Divan,46,Male,Kolkata,Married,Self-employed,Business Owner,82596,65373,464,1127586,Owned,Master,3,708,38,12,1,88,Referral,iPhone,23
C03125,Owen Sawhney,55,Male,Delhi,Married,Salaried,Software Engineer,115456,49547,32094,4117936,Owned,Master,1,746,112,31,2,262,Google Ads,Android,84
C03126,Wahab Mand,32,Female,Patna,Single,Salaried,Government Employee,128429,68301,35480,1714747,Rented,PhD,0,754,30,0,1,280,Referral,Android,93
C03127,Mahika Borde,23,Male,Delhi,Single,Student,Student,6633,3924,900,9010,Family Owned,Bachelor,0,642,4,0,0,98,Instagram,Web,65
C03128,Kashish Panchal,18,Female,Ahmedabad,Single,Student,Student,23995,19110,5292,98283,Rented,High School,1,580,1,0,0,192,YouTube,Android,49
C03129,Sarthak Panchal,39,Female,Ballia,Married,Salaried,Accountant,131593,82075,23420,3033408,Rented,PhD,4,703,7,7,0,45,Instagram,iPhone,17
C03130,Jason Ratta,36,Female,Ballia,Married,Salaried,Doctor,118929,78654,348,1531961,Rented,Bachelor,4,690,74,9,2,238,Referral,Web,76
C03131,Henry Bhakta,27,Female,Kolkata,Married,Self-employed,Contractor,111007,58798,10305,1410207,Rented,Master,2,706,72,3,2,81,Referral,iPhone,52
C03132,Harinakshi Palla,25,Other,Indore,Married,Salaried,Software Engineer,43448,30134,9660,205867,Owned,Diploma,4,667,25,0,0,55,Facebook,Android,16
C03133,Lavanya Walla,34,Male,Ranchi,Single,Salaried,Doctor,28954,14005,2119,148271,Family Owned,High School,0,696,46,3,1,168,Instagram,Android,51
C03134,Ayush Goyal,52,Male,Chennai,Married,Salaried,Sales Executive,107827,50850,39775,3547615,Rented,High School,2,708,29,19,2,275,Referral,Web,79
C03135,Barkha Dass,47,Female,Pune,Divorced,Salaried,Bank Officer,60483,26388,1078,830986,Rented,High School,2,697,13,1,1,219,Referral,Web,92
C03136,Noah Dua,40,Female,Nagpur,Married,Salaried,Sales Executive,111832,48215,1813,3482995,Rented,PhD,3,755,93,1,3,62,YouTube,Web,28
C03137,Wakeeta Mukherjee,38,Female,Bangalore,Married,Salaried,Software Engineer,63198,44198,15439,574576,Rented,PhD,2,728,100,12,2,84,Instagram,iPhone,29
C03138,Unni Vora,35,Female,Ahmedabad,Divorced,Self-employed,Shop Owner,89163,67054,4868,390625,Family Owned,High School,1,640,59,4,0,126,YouTube,iPhone,34
C03139,Ayush Palan,18,Female,Srinagar,Single,Student,Student,12563,9554,413,75301,Rented,High School,0,630,1,0,0,28,Facebook,Web,17
C03140,Gopal Char,24,Female,Delhi,Single,Salaried,Teacher,86658,41199,11823,607106,Rented,Master,1,713,52,1,4,245,Referral,Web,71
C03141,Balvan Narang,29,Male,Delhi,Single,Salaried,Sales Executive,106754,79591,3778,3254788,Rented,High School,0,715,16,6,1,79,Facebook,Web,27
C03142,Madhav Kurian,50,Female,Bangalore,Married,Salaried,Bank Officer,147978,102358,35885,2283452,Owned,High School,2,730,107,9,6,238,Google Ads,Web,78
C03143,Maanav Sabharwal,35,Female,Surat,Married,Salaried,Sales Executive,80593,51740,12414,1398566,Rented,High School,1,697,87,2,3,63,Referral,iPhone,37
C03144,Hemang Barman,61,Female,Surat,Married,Self-employed,Contractor,166450,91278,63171,2903973,Owned,Bachelor,2,714,45,12,3,137,Facebook,Web,53
C03145,Nitesh Srivastava,46,Female,Pune,Married,Salaried,Bank Officer,118272,81650,34078,1439337,Family Owned,High School,2,716,69,16,0,49,Facebook,iPhone,22
C03146,Barkha Oommen,28,Male,Pune,Single,Salaried,Sales Executive,51322,26485,13049,675031,Rented,Bachelor,1,742,4,3,0,82,Google Ads,Android,23
C03147,Barkha Sangha,50,Female,Ahmedabad,Married,Self-employed,Freelancer,249735,120032,30506,8989637,Rented,Diploma,2,697,30,15,0,245,Referral,iPhone,85
C03148,Dakshesh Chandran,58,Female,Bangalore,Married,Salaried,Government Employee,131543,103684,7037,1003260,Owned,Diploma,1,693,75,22,4,270,Google Ads,Android,70
C03149,Wishi Chander,35,Male,Chennai,Married,Salaried,Software Engineer,133758,102772,21318,1668735,Family Owned,Diploma,1,725,2,2,0,52,Google Ads,iPhone,19
C03150,Ayushman Hora,29,Male,Hyderabad,Single,Salaried,Accountant,95118,68272,22041,861521,Owned,Bachelor,0,700,76,6,1,292,Instagram,Android,75
C03151,Amaira Deshmukh,46,Female,Hyderabad,Married,Salaried,Sales Executive,49572,26792,8463,358919,Rented,High School,4,729,44,0,2,244,Referral,Web,82
C03152,Meghana Grewal,35,Male,Bangalore,Married,Salaried,Sales Executive,40180,31278,14215,585460,Rented,Diploma,3,739,68,11,2,177,Referral,Android,65
C03153,Qadim Palan,24,Female,Ballia,Single,Student,Student,19617,19099,981,21209,Owned,Bachelor,1,560,13,0,1,320,Google Ads,iPhone,81
C03154,Sarthak Chada,31,Male,Delhi,Married,Salaried,Government Employee,48168,32811,9249,290426,Owned,High School,4,698,117,4,9,251,Instagram,Web,92
C03155,Fiyaz Deol,34,Male,Srinagar,Married,Self-employed,Shop Owner,188090,145033,19870,3155604,Rented,PhD,3,680,94,0,7,175,Google Ads,Android,60
C03156,Pranav Raman,45,Female,Hyderabad,Single,Salaried,Sales Executive,74381,48465,25363,930454,Owned,High School,1,733,70,22,0,57,YouTube,Web,18
C03157,Girik Aggarwal,49,Female,Darbhanga,Divorced,Salaried,Teacher,126925,84679,42641,4422577,Owned,PhD,1,704,12,6,1,52,Instagram,Web,35
C03158,Dayamai Wali,46,Male,Pune,Married,Self-employed,Business Owner,80711,54027,5789,626548,Family Owned,Bachelor,2,709,104,23,5,171,Referral,Android,75
C03159,Dhriti Bahl,40,Female,Chapra,Single,Salaried,Software Engineer,42075,20278,1802,728835,Owned,Diploma,1,746,76,11,3,2,Google Ads,iPhone,1
C03160,Ekansh Goda,39,Male,Darbhanga,Married,Salaried,Teacher,39841,25402,1648,121630,Rented,Diploma,2,667,70,2,2,316,Facebook,iPhone,97
C03161,Naveen Naidu,24,Female,Chennai,Single,Student,Student,14299,9276,2619,71139,Owned,Diploma,1,605,8,0,0,48,YouTube,iPhone,13
C03162,Qarin Chacko,59,Female,Srinagar,Divorced,Salaried,Teacher,140744,57365,37893,3995833,Owned,Diploma,1,761,118,15,4,119,YouTube,iPhone,41
C03163,Ladli Baral,46,Female,Bhopal,Married,Salaried,Accountant,39950,26824,412,375861,Rented,High School,4,699,3,6,0,16,Facebook,Android,5
C03164,Yasti Naidu,29,Male,Darbhanga,Married,Salaried,Doctor,105371,48841,21766,3505146,Rented,High School,2,718,11,3,0,150,Referral,Web,79
C03165,Libni Golla,24,Female,Kolkata,Single,Student,Student,25258,23985,417,99614,Family Owned,Diploma,0,589,23,0,0,155,Referral,Web,52
C03166,Rehaan Kapadia,60,Male,Hyderabad,Married,Self-employed,Freelancer,55548,23098,19913,610361,Rented,High School,1,663,53,21,1,159,YouTube,Android,93
C03167,Lohit Dayal,51,Male,Hyderabad,Married,Salaried,Sales Executive,147603,77816,38516,1010331,Rented,High School,3,707,33,25,0,122,Facebook,iPhone,71
C03168,Balvan Biswas,29,Female,Nagpur,Married,Salaried,Accountant,97559,48006,23143,722835,Rented,Diploma,3,728,41,3,3,181,Google Ads,iPhone,93
C03169,Dominic Kanda,21,Female,Ballia,Single,Student,Student,28444,15511,2542,149887,Owned,High School,0,613,32,0,1,11,YouTube,Web,4
C03170,Devika Bora,37,Female,Ballia,Married,Salaried,Doctor,27824,12386,2589,120832,Rented,PhD,1,727,62,2,1,218,Referral,iPhone,96
C03171,Isaiah Narasimhan,49,Female,Indore,Single,Salaried,Government Employee,56868,26586,18320,419350,Owned,High School,1,754,29,17,2,150,YouTube,iPhone,56
C03172,Girik More,49,Male,Jamshedpur,Married,Salaried,Bank Officer,68314,38481,4327,644118,Rented,PhD,1,718,48,0,0,42,Referral,Android,18
C03173,Rudra Palla,39,Male,Ballia,Married,Salaried,Sales Executive,74439,33438,11618,1290628,Rented,PhD,4,728,41,15,2,231,Facebook,iPhone,60
C03174,Balhaar Balakrishnan,30,Female,Srinagar,Single,Self-employed,Business Owner,198860,144911,53692,6694384,Rented,Bachelor,1,651,117,4,1,100,Referral,iPhone,43
C03175,Utkarsh Mangat,56,Male,Surat,Married,Salaried,Doctor,139187,85290,32918,4646758,Owned,High School,2,700,62,25,1,153,YouTube,Web,72
C03176,Qadim Vig,38,Male,Delhi,Single,Salaried,Government Employee,140267,84101,26859,871170,Rented,PhD,1,723,20,9,0,169,Referral,Web,44
C03177,Anmol Menon,60,Female,Meerut,Married,Salaried,Government Employee,31632,19682,12487,506609,Rented,PhD,4,719,38,3,3,20,Instagram,Android,11
C03178,Aarnav Bhasin,36,Male,Surat,Divorced,Salaried,Software Engineer,78899,38193,278,1156554,Owned,Bachelor,1,710,29,8,2,123,Google Ads,Web,41
C03179,Yug Khalsa,39,Male,Ranchi,Married,Salaried,Government Employee,149859,79669,53377,3935481,Rented,Master,4,743,118,4,1,76,YouTube,Web,35
C03180,Ridhi Dara,57,Female,Mumbai,Married,Salaried,Software Engineer,111669,76764,40390,933284,Owned,Diploma,4,730,89,19,4,265,Google Ads,iPhone,86
C03181,Ekaraj Bala,34,Female,Mumbai,Married,Salaried,Software Engineer,79839,59847,9118,626530,Rented,Bachelor,4,666,15,7,1,387,YouTube,iPhone,99
C03182,Agastya Swaminathan,50,Female,Jamshedpur,Divorced,Salaried,Doctor,77787,32686,15354,921179,Owned,Bachelor,1,708,44,20,2,176,Instagram,Android,84
C03183,Hemani Badami,43,Female,Nagpur,Married,Self-employed,Contractor,131193,77142,11096,3800292,Owned,PhD,4,720,38,5,0,121,YouTube,Web,76
C03184,Wahab Behl,37,Male,Darbhanga,Married,Salaried,Teacher,117138,60476,33261,4206411,Owned,PhD,1,764,115,12,2,220,YouTube,Android,67
C03185,Saumya Memon,42,Female,Jamshedpur,Married,Salaried,Sales Executive,113599,63093,19687,1388421,Rented,Master,3,699,13,1,0,220,Facebook,Android,73
C03186,Amruta Chaudry,42,Female,Ahmedabad,Married,Self-employed,Shop Owner,174835,136382,38469,5437901,Family Owned,PhD,2,673,71,2,1,145,Referral,Android,38
C03187,Priya De,23,Male,Patna,Single,Salaried,Bank Officer,138660,63745,5459,4723465,Family Owned,PhD,0,717,23,0,1,135,Google Ads,Web,49
C03188,Keya Devan,55,Female,Meerut,Divorced,Self-employed,Shop Owner,134324,97186,5289,2608359,Rented,High School,2,732,91,21,6,78,YouTube,Web,30
C03189,Farhan Suri,49,Male,Pune,Married,Salaried,Accountant,143680,92661,5286,3458463,Owned,High School,2,725,18,3,0,23,Google Ads,Web,9
C03190,Ekalinga Deol,44,Female,Meerut,Divorced,Salaried,Government Employee,62331,46258,3831,1118789,Owned,Bachelor,1,716,66,12,5,74,Instagram,iPhone,38
C03191,Amol Bumb,57,Male,Delhi,Married,Unemployed,Unemployed,10700,7498,0,536,Rented,Diploma,3,505,99,0,0,238,YouTube,iPhone,85
C03192,Utkarsh Basak,34,Male,Darbhanga,Single,Salaried,Doctor,147250,85361,55830,1439498,Rented,Bachelor,0,715,100,6,3,151,Facebook,iPhone,72
C03193,Bhanumati Mody,60,Female,Jamshedpur,Married,Salaried,Accountant,50617,39732,5721,473177,Owned,High School,3,708,15,25,1,261,Google Ads,iPhone,80
C03194,Jyoti Kamdar,19,Female,Ranchi,Single,Student,Student,20558,16071,6676,122990,Owned,Diploma,1,582,11,0,0,89,Instagram,Android,30
C03195,Veer Hayer,62,Male,Darbhanga,Single,Self-employed,Consultant,85575,59877,17659,901621,Owned,Master,0,701,76,24,5,7,Referral,iPhone,5
C03196,Adweta Bansal,49,Male,Bhopal,Married,Salaried,Sales Executive,142858,83918,31923,3768807,Rented,PhD,1,739,55,20,0,256,Instagram,Android,83
C03197,Vincent Deol,28,Female,Meerut,Married,Self-employed,Consultant,102287,75094,22719,2145954,Family Owned,Diploma,4,702,80,5,2,208,Google Ads,Android,75
C03198,Jatin Dhillon,65,Female,Meerut,Married,Self-employed,Contractor,114151,74987,43062,3568938,Family Owned,Diploma,4,674,46,7,3,70,Facebook,Android,20
C03199,Oeshi Sura,49,Male,Bhopal,Married,Salaried,Bank Officer,37400,29889,13124,464243,Family Owned,Bachelor,3,673,1,3,0,151,YouTube,Web,67
C03200,Chandran Naik,55,Male,Bangalore,Married,Salaried,Accountant,69039,51375,6,542596,Rented,Master,3,661,10,21,0,1,Facebook,Web,1
C03201,Nachiket Borde,28,Female,Srinagar,Single,Salaried,Software Engineer,46809,24311,142,482050,Rented,Master,1,732,90,3,7,100,Instagram,Web,33
C03202,Simon Dar,45,Female,Indore,Married,Salaried,Doctor,95111,52843,27661,657552,Rented,PhD,4,725,90,19,4,14,Google Ads,iPhone,7
C03203,Pallavi Bera,46,Male,Meerut,Married,Unemployed,Unemployed,14239,12300,0,35871,Rented,High School,3,482,42,0,2,212,YouTube,iPhone,69
C03204,Lajita Bains,57,Male,Chennai,Married,Salaried,Software Engineer,25237,12840,589,57608,Owned,PhD,1,700,20,3,1,141,YouTube,iPhone,44
C03205,Nidra Konda,42,Male,Indore,Single,Salaried,Bank Officer,145400,105727,24875,3318590,Owned,High School,1,717,80,11,2,358,YouTube,Web,98
C03206,Vaishnavi Golla,28,Female,Chennai,Married,Self-employed,Contractor,93507,71557,6938,1663780,Rented,High School,3,694,24,4,1,45,Instagram,iPhone,12
C03207,Amrita Roy,49,Male,Indore,Divorced,Self-employed,Business Owner,202015,140430,24007,2553151,Owned,Master,1,680,102,6,1,187,Referral,Web,86
C03208,Karan Nayar,43,Female,Chennai,Single,Salaried,Teacher,73679,53904,8844,295448,Owned,Master,1,726,58,13,2,38,Referral,iPhone,25
C03209,Odika Palla,46,Female,Hyderabad,Single,Self-employed,Contractor,149743,85931,45727,4533175,Rented,PhD,1,685,31,24,0,242,Instagram,iPhone,76
C03210,Ishita Wali,26,Female,Pune,Single,Salaried,Government Employee,33879,25650,7107,492549,Rented,PhD,0,688,18,2,0,34,Google Ads,Web,21
C03211,Ria Korpal,40,Female,Bangalore,Married,Self-employed,Contractor,30778,15595,7672,411699,Rented,Master,1,677,84,2,1,106,Referral,Web,57
C03212,Jasmit Prasad,27,Male,Bangalore,Married,Self-employed,Freelancer,153052,93830,40247,5145766,Rented,Master,2,674,50,1,3,219,Referral,Android,90
C03213,Samuel Deep,53,Male,Nagpur,Married,Salaried,Teacher,100022,71391,6470,1369131,Rented,Master,3,724,26,23,1,132,YouTube,Web,41
C03214,Zayan Date,63,Male,Delhi,Married,Self-employed,Consultant,248661,160508,83376,7195041,Rented,Master,3,647,41,1,2,259,Google Ads,Android,91
C03215,Nihal Rege,35,Male,Bhopal,Married,Salaried,Accountant,54002,22150,7433,363995,Family Owned,PhD,1,716,12,5,1,58,Facebook,Web,17
C03216,Samuel Ben,40,Female,Bhubaneswar,Single,Salaried,Bank Officer,77253,35859,17860,733186,Rented,Diploma,1,744,43,11,2,23,YouTube,iPhone,9
C03217,Keya Varkey,22,Male,Chapra,Single,Student,Student,19297,10430,5526,34108,Rented,Bachelor,0,651,29,0,1,95,Facebook,iPhone,27
C03218,Nihal Atwal,43,Male,Nagpur,Married,Salaried,Government Employee,88473,60993,3416,270755,Rented,High School,2,733,89,10,6,277,Google Ads,Android,71
C03219,Patrick Barad,27,Male,Surat,Married,Salaried,Bank Officer,93238,71779,22776,772249,Family Owned,High School,2,711,85,5,5,18,Instagram,iPhone,5
C03220,Ira Dixit,56,Male,Jamshedpur,Married,Salaried,Software Engineer,54359,31251,16262,555701,Owned,Diploma,2,724,74,29,4,97,YouTube,iPhone,31
C03221,Logan Madan,19,Female,Surat,Single,Student,Student,17651,10801,1164,73732,Rented,High School,0,571,1,0,0,229,Referral,iPhone,59
C03222,Nimrat Kapadia,28,Male,Surat,Single,Self-employed,Shop Owner,216511,94488,13541,4777333,Family Owned,Master,0,679,46,6,3,86,Facebook,iPhone,40
C03223,Faraj Yadav,52,Male,Delhi,Married,Salaried,Teacher,50615,24933,13322,220464,Owned,Diploma,4,745,95,11,6,251,YouTube,iPhone,97
C03224,Xalak Baral,22,Male,Bangalore,Single,Student,Student,24778,21306,5848,111895,Rented,High School,0,556,30,0,1,7,Instagram,Web,2
C03225,Ronith Bail,64,Female,Bangalore,Single,Self-employed,Freelancer,151386,118434,44982,3048952,Rented,PhD,0,712,75,26,0,11,Referral,Web,3
C03226,Yug Srivastava,58,Male,Mumbai,Married,Salaried,Software Engineer,53964,24136,17354,724304,Family Owned,High School,4,721,61,12,2,139,Instagram,Web,46
C03227,Yachana Mani,18,Female,Srinagar,Single,Student,Student,11484,6348,2397,34995,Rented,Diploma,0,595,1,0,0,142,Instagram,Web,68
C03228,Anita Sachdeva,37,Female,Chapra,Divorced,Salaried,Bank Officer,125641,61691,4682,2678818,Rented,Bachelor,0,768,108,4,6,198,Google Ads,Android,85
C03229,Tanmayi Mand,20,Male,Kolkata,Single,Student,Student,23822,13444,4483,137925,Rented,Diploma,1,604,14,0,0,9,Instagram,iPhone,5
C03230,Zinal Deshmukh,36,Male,Ranchi,Married,Salaried,Doctor,45359,25715,12616,762327,Owned,Diploma,1,737,77,5,4,54,Referral,Web,23
C03231,Damini Dugal,42,Female,Jamshedpur,Single,Unemployed,Unemployed,5948,5384,0,5067,Owned,PhD,0,456,75,0,1,87,Instagram,Web,36
C03232,Darika Malhotra,22,Male,Kolkata,Single,Salaried,Bank Officer,108178,83055,35858,1756222,Rented,Master,0,676,6,0,0,172,Facebook,iPhone,45
C03233,Sudiksha Bandi,59,Female,Bhopal,Married,Self-employed,Shop Owner,59583,45747,16075,184796,Rented,PhD,2,671,19,25,1,380,Instagram,iPhone,96
C03234,Qarin Bath,33,Female,Darbhanga,Single,Salaried,Accountant,121661,62215,32832,2799902,Rented,PhD,0,759,95,6,7,165,Referral,Web,53
C03235,Urvi Upadhyay,24,Female,Patna,Single,Student,Student,23362,12500,1938,30102,Rented,High School,1,636,42,0,3,26,Referral,Web,9
C03236,Devika Dass,45,Male,Mumbai,Single,Salaried,Accountant,119959,64804,5915,2747751,Family Owned,Diploma,1,716,34,5,1,198,Referral,iPhone,88
C03237,Vyanjana Mangat,34,Female,Hyderabad,Single,Salaried,Sales Executive,128055,74703,8133,3997945,Owned,Diploma,0,754,46,11,3,83,Referral,Android,28
C03238,Ekavir Bava,48,Male,Meerut,Single,Salaried,Teacher,120397,88796,10555,3261205,Family Owned,High School,0,725,5,20,0,45,Google Ads,Android,22
C03239,Aadi Bhalla,59,Male,Hyderabad,Married,Salaried,Government Employee,67865,30176,2350,686851,Rented,High School,3,703,67,24,3,38,YouTube,Web,10
C03240,Krish Gole,46,Female,Ahmedabad,Married,Self-employed,Contractor,239863,160442,43653,7673381,Owned,Diploma,3,678,97,4,1,282,YouTube,Android,95
C03241,Baghyawati Sen,46,Female,Hyderabad,Married,Salaried,Government Employee,139503,72456,32262,3830721,Owned,Diploma,2,765,99,17,5,201,Instagram,iPhone,61
C03242,Abha Kalita,48,Male,Ranchi,Married,Salaried,Teacher,31863,21237,11146,285876,Family Owned,Diploma,2,704,16,24,0,165,Facebook,iPhone,77
C03243,Jason Dada,55,Female,Jamshedpur,Married,Salaried,Software Engineer,124965,67360,839,3355525,Family Owned,High School,1,710,97,13,0,127,Google Ads,Android,79
C03244,Krishna Nadig,48,Female,Patna,Married,Salaried,Accountant,134021,76332,45445,2141874,Rented,Diploma,4,710,8,24,0,6,Facebook,Android,3
C03245,Vedhika Nagy,57,Male,Kolkata,Married,Salaried,Bank Officer,26999,20860,5823,144271,Owned,PhD,2,691,58,20,0,74,Instagram,iPhone,33
C03246,Nimrat Rajagopalan,19,Female,Nagpur,Single,Student,Student,21175,11291,4093,116933,Family Owned,High School,1,625,6,0,0,321,YouTube,iPhone,100
C03247,Matthew Gulati,36,Female,Srinagar,Married,Salaried,Software Engineer,118655,73042,29550,3522450,Owned,PhD,1,697,81,3,2,302,Referral,iPhone,82
C03248,Isaac Dalal,52,Female,Darbhanga,Married,Salaried,Software Engineer,31215,17164,11730,125410,Owned,High School,4,711,95,10,3,114,Referral,iPhone,37
C03249,Nitesh Saraf,45,Male,Darbhanga,Married,Salaried,Bank Officer,125444,91007,33035,891923,Rented,PhD,3,687,57,3,4,257,Google Ads,iPhone,92
C03250,Ekalinga De,49,Female,Srinagar,Married,Salaried,Accountant,44333,31615,14762,469907,Owned,Diploma,4,680,22,19,1,174,Facebook,iPhone,52
C03251,Odika Sharaf,33,Male,Pune,Married,Self-employed,Freelancer,206804,127413,41236,3132806,Rented,Master,3,678,39,9,3,36,Google Ads,Web,15
C03252,Xavier Dhawan,30,Male,Chennai,Married,Self-employed,Consultant,77800,56624,25129,272943,Rented,High School,4,686,38,8,2,172,Facebook,Web,59
C03253,Hema Chandra,31,Female,Ballia,Divorced,Salaried,Bank Officer,144241,66643,34811,5013826,Owned,Bachelor,2,760,59,0,3,107,YouTube,Web,60
C03254,Bachittar Oommen,62,Female,Hyderabad,Single,Self-employed,Freelancer,54827,23961,8104,958377,Rented,PhD,1,679,10,30,0,206,Instagram,Android,74
C03255,Azad Basak,20,Female,Ballia,Single,Student,Student,24219,12298,6773,127325,Rented,Diploma,0,638,20,0,1,18,Instagram,Android,7
C03256,Jacob Chana,27,Female,Darbhanga,Single,Salaried,Government Employee,60706,46634,1216,1039231,Owned,Diploma,1,699,20,3,0,72,YouTube,Android,28
C03257,Raghav Rastogi,59,Female,Ballia,Single,Salaried,Doctor,102934,76861,4924,1320811,Rented,High School,1,736,117,13,3,226,YouTube,Web,72
C03258,Vanya Nath,22,Male,Srinagar,Single,Student,Student,29258,18617,9238,168335,Rented,High School,0,616,11,0,0,132,Referral,iPhone,67
C03259,Yug Kalla,24,Male,Kolkata,Single,Student,Student,11719,6561,1479,18123,Family Owned,High School,0,604,30,0,1,168,Google Ads,Web,73
