loan_id,customer_id,loan_purpose,requested_amount,approved_amount,loan_tenure_months,interest_rate,emi,emi_to_income_ratio,application_date,risk_score,underwriting_score,default_probability,risk_category,approved,rejection_reason,loan_to_income_ratio,loan_status,defaulted,name,age,gender,city,marital_status,employment_type,occupation,monthly_income,monthly_expense,existing_emi,savings_balance,home_ownership,education_level,dependents,credit_score,account_age_months,job_tenure_years,previous_loans,monthly_transactions,acquisition_channel,device_type,digital_activity_score,avg_days_late,max_days_late,delinquency_count,partial_payment_count,missed_payment_count,avg_net_cash_flow,avg_balance_volatility,avg_cash_flow_consistency,spending_shock_count,overdraft_count
LN775877,C02781,Medical,3416029,2522783,24,14.79,122069.73,1.14,2024-09-11,50,50,0.32,High,0,Insufficient Repayment Capacity,1.96,Rejected,0,Meghana Raju,44,Female,Ahmedabad,Single,Salaried,Government Employee,27413,17422,10229,93179,Rented,Master,1,699,15,2,0,124,Referral,iPhone,80,15.142857142857142,68,3,2,3.0,20908.75,0.36166666666666664,62.0,1,2
LN734414,C02782,Personal,192712,167673,24,15.9,8201.78,0.19,2026-04-01,10,90,0.08,Low,1,0,0.32,Active,0,Veda Bhasin,32,Male,Meerut,Married,Self-employed,Business Owner,117669,56259,42697,2800450,Rented,Master,4,672,35,1,0,170,Facebook,Android,81,2.95,5,0,0,0.0,24315.833333333332,0.3225,73.91666666666667,1,0
LN445497,C02783,Personal,1599201,1293520,36,23.09,50132.5,1.22,2025-01-20,53,47,0.338,High,0,Insufficient Repayment Capacity,2.62,Rejected,0,Zayyan Shah,23,Male,Srinagar,Single,Salaried,Bank Officer,93423,72585,25785,545521,Owned,PhD,1,694,49,1,1,252,Instagram,Web,67,12.5,85,2,3,2.0,8682.5,0.325,76.83333333333333,1,1
LN919800,C02784,Education,116563,88203,36,12.07,2932.55,0.35,2026-02-03,68,32,0.428,High,1,0,0.88,Active,0,Chatresh Verma,56,Male,Meerut,Divorced,Salaried,Teacher,82679,52107,1790,1110688,Rented,Bachelor,0,737,106,26,7,231,Referral,Android,73,18.95,81,7,3,6.0,-955.4166666666666,0.6875,51.416666666666664,0,6
LN775056,C02785,Personal,5000116,4311426,12,18.68,396668.11,2.34,2025-05-30,36,64,0.236,Medium,0,Insufficient Repayment Capacity,2.12,Rejected,0,Azaan Tandon,28,Male,Kolkata,Married,Salaried,Government Employee,58646,39655,726,912119,Rented,High School,3,724,106,4,0,5,Referral,Android,3,8.75,37,2,0,2.0,83904.41666666667,0.3175,70.75,0,0
LN561259,C02786,Vehicle,2299678,1642791,24,11.98,77316.53,0.82,2025-07-04,36,64,0.236,Medium,0,Insufficient Repayment Capacity,1.45,Rejected,0,Zayan Ganguly,21,Female,Chennai,Married,Unemployed,Unemployed,6947,5025,0,20000,Owned,Diploma,2,483,17,0,1,62,YouTube,iPhone,31,7.076923076923077,66,1,1,1.0,37460.166666666664,0.3733333333333333,74.25,1,1
LN990831,C02787,Business,1713283,1583341,48,12.55,42124.29,0.36,2025-12-01,18,82,0.128,Low,1,0,1.12,Defaulted,1,Ishanvi Palla,42,Female,Patna,Married,Salaried,Accountant,26329,11739,6396,90802,Owned,Master,3,757,96,14,6,97,Instagram,Web,44,20.545454545454547,73,9,7,5.0,35573.0,0.355,95.41666666666667,1,1
LN706041,C02788,Business,300000,281532,48,17.02,8126.53,1.35,2025-11-16,100,0,0.62,High,0,High Risk,3.89,Rejected,0,Harrison Sunder,43,Female,Pune,Married,Salaried,Accountant,118986,65314,17742,3457266,Rented,Diploma,1,717,72,1,2,132,Referral,iPhone,75,6.318181818181818,59,2,5,1.0,-1740.0,0.5966666666666667,32.25,3,7
LN618679,C02789,Personal,386961,298841,24,20.67,15307.74,0.55,2025-09-08,58,42,0.368,High,1,0,0.89,Defaulted,1,Wazir Kale,47,Female,Ahmedabad,Married,Self-employed,Contractor,156833,117817,19612,1718195,Family Owned,Diploma,2,640,10,17,0,6,Instagram,Web,2,14.583333333333334,74,7,9,4.0,4977.0,0.3925,85.91666666666667,2,2
LN356251,C02790,Vehicle,2992415,2469177,24,11.23,115346.85,0.58,2026-02-27,55,45,0.35,High,1,0,1.03,Active,0,Kamala Bir,43,Female,Darbhanga,Married,Salaried,Doctor,45556,31882,4101,782616,Rented,PhD,3,766,111,15,6,20,Referral,Web,11,16.083333333333332,89,7,6,4.0,44290.333333333336,0.385,67.75,2,1
LN421615,C02791,Medical,1907291,1556436,24,12.86,73893.5,0.87,2026-03-07,48,52,0.308,Medium,0,Insufficient Repayment Capacity,1.53,Rejected,0,Yahvi Tara,53,Male,Delhi,Married,Unemployed,Unemployed,13684,9890,0,36769,Rented,Bachelor,4,460,76,0,0,25,YouTube,iPhone,12,2.8823529411764706,7,0,2,0.0,32612.583333333332,0.3433333333333333,70.83333333333333,1,0
LN442457,C02792,Home Renovation,1132854,1066317,60,8.83,22047.11,0.23,2024-07-07,20,80,0.14,Low,1,0,0.93,Active,0,Madhavi Konda,23,Female,Mumbai,Single,Student,Student,14830,12156,3428,60083,Family Owned,High School,1,598,17,0,1,24,Google Ads,Web,10,3.388888888888889,16,1,1,0.0,25671.916666666668,0.3475,87.25,0,0
LN267776,C02793,Medical,1855992,1388743,24,11.73,65197.99,0.66,2025-10-30,43,57,0.278,Medium,1,0,1.17,Active,0,Urishilla Gera,48,Female,Darbhanga,Married,Salaried,Accountant,101160,66264,12837,1841691,Owned,PhD,3,746,28,17,1,67,YouTube,iPhone,34,9.722222222222221,76,2,2,2.0,34624.25,0.38833333333333336,91.41666666666667,3,1
LN592711,C02794,Vehicle,200000,183701,36,13.84,6264.2,0.51,2025-11-15,100,0,0.62,High,0,High Risk,1.24,Rejected,0,Libni Tak,29,Female,Chapra,Single,Salaried,Teacher,70642,47031,10151,1138721,Owned,Master,1,695,18,6,0,184,Instagram,Web,51,11.88888888888889,62,4,7,2.0,-3225.5833333333335,0.65,39.0,2,8
LN109762,C02795,Vehicle,6138025,6073770,36,11.77,201069.51,1.38,2025-10-05,58,42,0.368,High,0,Insufficient Repayment Capacity,3.47,Rejected,0,Yatin Saha,45,Female,Kolkata,Married,Salaried,Government Employee,67395,28768,15932,572272,Owned,Bachelor,2,729,93,10,1,198,Referral,Web,77,7.833333333333333,37,2,8,1.0,71903.08333333333,0.39749999999999996,95.0,0,0
LN157547,C02796,Business,1487554,1183704,36,11.87,39242.46,0.76,2025-10-15,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.92,Rejected,0,Azaan Dixit,39,Female,Pune,Single,Salaried,Doctor,85822,67316,27970,1275197,Rented,Bachelor,0,741,108,15,3,8,Instagram,Web,5,10.454545454545455,85,3,1,2.0,19412.75,0.3283333333333333,91.0,2,1
LN126016,C02797,Personal,180322,174031,36,15.42,6068.7,0.31,2024-12-23,53,47,0.338,High,1,0,0.74,Closed,0,Vedant Johal,30,Male,Chennai,Single,Self-employed,Freelancer,93608,50444,13280,568299,Rented,Master,1,679,99,3,2,160,Instagram,iPhone,96,17.217391304347824,59,8,2,7.0,-1554.1666666666667,0.615,65.75,3,6
LN518647,C02798,Business,2338241,1888164,36,13.0,63619.71,1.14,2025-01-22,53,47,0.338,High,0,Insufficient Repayment Capacity,2.82,Rejected,0,Balveer Gandhi,46,Female,Pune,Divorced,Salaried,Software Engineer,143019,59816,6158,3876302,Rented,High School,1,725,13,21,0,34,Instagram,Web,23,13.421052631578947,74,3,6,3.0,13463.583333333334,0.3558333333333334,75.83333333333333,1,1
LN539688,C02799,Home Renovation,382381,332036,60,10.21,7089.14,0.09,2024-11-30,28,72,0.188,Medium,1,0,0.34,Closed,0,Pratyush Verma,32,Female,Meerut,Married,Salaried,Sales Executive,60813,26679,2462,691787,Rented,Master,3,706,74,4,0,147,Instagram,iPhone,68,14.318181818181818,83,4,2,4.0,25020.583333333332,0.4075,56.75,1,2
LN603585,C02800,Vehicle,558416,502658,24,11.25,23486.19,0.37,2026-05-18,50,50,0.32,High,1,0,0.66,Defaulted,1,Nirja Hayer,50,Male,Ahmedabad,Married,Salaried,Bank Officer,85905,50631,16448,1041625,Rented,High School,2,694,14,9,1,24,YouTube,iPhone,8,24.105263157894736,85,7,5,6.0,6446.166666666667,0.38666666666666666,86.5,2,3
LN905472,C02801,Home Renovation,657121,475963,60,11.01,10350.96,0.12,2025-01-19,10,90,0.08,Low,1,0,0.45,Active,0,Tanvi Ramesh,52,Female,Bangalore,Married,Salaried,Doctor,104709,71349,19063,2846055,Owned,High School,4,700,77,15,0,125,Google Ads,iPhone,53,2.3846153846153846,5,0,0,0.0,48161.916666666664,0.3566666666666667,89.41666666666667,0,0
LN713371,C02802,Home Renovation,892948,887807,48,10.56,22756.59,0.83,2026-01-14,61,39,0.386,High,0,Insufficient Repayment Capacity,2.7,Rejected,0,Lucky Khalsa,56,Female,Ballia,Married,Salaried,Accountant,61672,37437,4228,279125,Rented,Bachelor,4,682,12,13,1,147,Instagram,Web,51,9.588235294117647,90,2,3,1.0,7213.25,0.35250000000000004,83.91666666666667,0,0
LN885103,C02803,Medical,2204057,2115547,36,17.7,76164.09,0.64,2024-06-20,43,57,0.278,Medium,0,Insufficient Repayment Capacity,1.49,Rejected,0,Patrick Balakrishnan,42,Male,Chapra,Married,Salaried,Government Employee,47159,26626,17860,485508,Family Owned,Bachelor,3,701,64,2,2,219,Referral,Web,65,22.09090909090909,88,8,2,7.0,46417.916666666664,0.3358333333333334,86.66666666666667,1,1
LN200767,C02804,Medical,995890,930641,36,14.92,32224.53,0.62,2024-11-07,20,80,0.14,Low,1,0,1.49,Closed,0,Fitan Lalla,24,Female,Nagpur,Single,Salaried,Teacher,137432,67764,18973,2971632,Owned,High School,1,753,2,0,0,73,Instagram,Web,33,1.8,5,0,0,0.0,32017.583333333332,0.38666666666666666,63.0,0,0
LN824100,C02805,Home Renovation,292887,241707,60,9.23,5044.46,0.06,2024-09-25,30,70,0.2,Medium,1,0,0.22,Defaulted,1,Gauri Raval,53,Female,Chennai,Single,Self-employed,Contractor,70912,48926,3176,911810,Rented,Bachelor,1,661,18,19,0,103,Facebook,Android,26,13.4,78,3,4,2.0,19814.583333333332,0.37083333333333335,88.66666666666667,0,0
LN833333,C02806,Business,4791157,4241439,36,13.07,143053.89,1.01,2025-06-23,63,37,0.398,High,0,Insufficient Repayment Capacity,2.51,Rejected,0,Logan Mishra,23,Male,Bhubaneswar,Single,Student,Student,14885,10642,1276,50775,Owned,Diploma,1,602,35,0,2,186,Instagram,Web,56,20.68421052631579,83,6,0,6.0,39295.583333333336,0.34833333333333333,69.16666666666667,1,1
LN472796,C02807,Personal,3098190,3074952,12,23.23,289621.6,3.03,2025-09-01,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.69,Rejected,0,Gunbir Sagar,24,Female,Delhi,Single,Salaried,Accountant,80866,42344,7742,816371,Rented,Diploma,0,698,37,2,3,88,Facebook,Android,30,9.833333333333334,52,2,1,2.0,38526.666666666664,0.3541666666666667,77.66666666666667,1,1
LN664842,C02808,Home Renovation,3977487,3887197,48,11.51,101432.1,0.68,2024-06-10,30,70,0.2,Medium,1,0,2.18,Defaulted,1,Ikbal Nagar,40,Female,Mumbai,Single,Salaried,Teacher,148649,93436,22338,2084275,Family Owned,Bachelor,0,693,103,16,2,121,Google Ads,Android,49,21.416666666666668,88,4,4,3.0,74983.91666666667,0.3758333333333333,84.16666666666667,1,0
LN270011,C02809,Education,236413,187543,48,10.24,4778.22,0.18,2024-06-11,63,37,0.398,High,1,0,0.59,Active,0,Ishaan Parekh,52,Male,Mumbai,Married,Salaried,Government Employee,50319,24028,8015,840398,Family Owned,Diploma,2,734,14,21,1,37,Instagram,iPhone,17,2.0714285714285716,5,0,0,0.0,-1104.5,0.6483333333333333,77.25,0,8
LN770194,C02810,Education,103483,98172,60,12.67,2217.17,0.26,2024-06-06,90,10,0.56,High,0,High Risk,0.97,Rejected,0,Patrick Mutti,27,Male,Ranchi,Married,Salaried,Doctor,140861,81236,14227,2937460,Rented,Master,3,740,27,1,1,137,Referral,iPhone,66,13.047619047619047,81,3,2,3.0,-534.4166666666666,0.7066666666666667,46.75,2,6
LN914435,C02811,Business,1906581,1489774,36,13.34,50440.69,0.45,2026-04-17,52,48,0.332,High,1,0,1.1,Closed,0,Ria Subramaniam,23,Female,Delhi,Single,Salaried,Software Engineer,88858,36053,8322,1469691,Family Owned,Bachelor,1,712,46,0,2,120,Instagram,Web,49,8.461538461538462,40,3,3,1.0,29776.25,0.3308333333333333,81.75,0,0
LN293849,C02812,Education,327918,265516,36,8.43,8373.08,0.45,2025-03-30,70,30,0.44,High,1,0,1.19,Defaulted,1,Chasmum Prakash,27,Female,Pune,Married,Self-employed,Freelancer,76605,59680,15238,651198,Rented,PhD,3,651,51,5,2,111,Instagram,Web,73,18.46153846153846,62,5,5,3.0,1238.5,0.5933333333333334,59.5,1,6
LN252949,C02813,Education,234975,200348,60,10.29,4285.45,0.29,2025-03-26,43,57,0.278,Medium,1,0,1.13,Closed,0,Naksh Viswanathan,33,Female,Chapra,Married,Salaried,Software Engineer,135982,85547,44116,1190176,Owned,Master,3,730,118,4,2,161,Instagram,Android,96,6.411764705882353,64,1,2,1.0,2785.25,0.69,73.33333333333333,1,1
LN545089,C02814,Home Renovation,4299288,3825533,60,8.38,78265.6,0.59,2025-05-04,58,42,0.368,High,0,Insufficient Repayment Capacity,2.41,Rejected,0,Jatin Wadhwa,57,Male,Bhopal,Married,Self-employed,Shop Owner,186110,102219,38881,2725777,Family Owned,Bachelor,1,720,15,20,1,114,Referral,Web,32,9.6,59,2,1,2.0,75051.16666666667,0.33083333333333337,82.83333333333333,1,0
LN999805,C02815,Business,730105,716080,48,11.38,18639.88,0.22,2025-07-31,18,82,0.128,Low,1,0,0.7,Active,0,Warda Ramanathan,23,Male,Chapra,Single,Salaried,Software Engineer,149718,104483,56652,4924837,Owned,High School,0,698,43,0,2,277,Google Ads,Web,98,2.6666666666666665,5,0,0,0.0,31487.916666666668,0.3725,99.16666666666667,0,0
LN807999,C02816,Personal,5137002,3877683,36,23.33,150771.79,1.05,2025-10-13,51,49,0.326,High,0,Insufficient Repayment Capacity,2.25,Rejected,0,Leena Jha,33,Male,Surat,Divorced,Salaried,Sales Executive,149188,71084,26745,2437265,Rented,Bachelor,0,715,70,11,3,157,Google Ads,Web,52,22.208333333333332,88,9,3,8.0,55256.25,0.3675,88.25,2,2
LN998970,C02817,Home Renovation,811466,694705,60,9.69,14654.69,0.12,2025-07-08,0,100,0.02,Low,1,0,0.45,Closed,0,Damini Devan,58,Male,Mumbai,Married,Self-employed,Contractor,154250,99957,38357,1476986,Owned,Bachelor,3,641,39,4,3,167,Referral,Web,86,2.875,15,0,1,0.0,38927.583333333336,0.12166666666666666,91.58333333333333,0,0
LN219902,C02818,Home Renovation,948201,787122,60,10.52,16926.12,0.1,2024-06-09,30,70,0.2,Medium,1,0,0.37,Active,0,Maanas Kamdar,49,Female,Kolkata,Single,Salaried,Bank Officer,43463,33704,13869,236281,Rented,Bachelor,1,703,21,24,1,115,Facebook,Web,39,6.153846153846154,48,1,1,1.0,48254.083333333336,0.3358333333333334,57.166666666666664,0,1
LN897462,C02819,Medical,6607781,4778532,12,15.2,431753.33,1.88,2026-01-11,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.73,Rejected,0,Tamanna Kashyap,27,Female,Meerut,Single,Salaried,Software Engineer,103905,64135,8184,2739683,Rented,High School,0,703,76,5,5,337,Google Ads,Web,93,1.8333333333333333,4,0,0,0.0,62677.666666666664,0.4275,90.33333333333333,0,0
LN857106,C02820,Personal,5098715,3980461,36,21.73,151460.19,1.05,2026-04-11,68,32,0.428,High,0,Insufficient Repayment Capacity,2.3,Rejected,0,Manthan Samra,33,Female,Hyderabad,Married,Self-employed,Shop Owner,200444,114948,3138,1433869,Owned,PhD,4,725,111,3,4,266,Google Ads,Android,73,11.0,82,2,2,2.0,59019.75,0.36083333333333334,79.08333333333333,0,0
LN307998,C02821,Personal,465383,393820,36,19.95,14625.73,0.39,2026-05-04,40,60,0.26,Medium,0,Insufficient Repayment Capacity,0.87,Rejected,0,Ira Ghosh,33,Female,Patna,Single,Salaried,Doctor,51024,24691,15211,756123,Rented,High School,1,705,72,0,0,199,Instagram,iPhone,89,8.526315789473685,81,1,5,1.0,21009.25,0.2866666666666667,87.58333333333333,1,0
LN578463,C02822,Medical,1171375,1096773,36,19.65,40564.69,0.27,2025-05-17,32,68,0.212,Medium,1,0,0.62,Active,0,Nisha Dubey,46,Female,Nagpur,Divorced,Salaried,Teacher,46043,20281,3322,719348,Owned,Bachelor,2,746,2,3,0,88,Google Ads,Android,53,7.142857142857143,63,1,0,1.0,68065.0,0.35083333333333333,84.91666666666667,2,0
LN637191,C02823,Personal,1365310,1295285,12,20.95,120577.79,1.82,2025-03-12,38,62,0.248,Medium,0,Insufficient Repayment Capacity,1.63,Rejected,0,Xiti Sheth,30,Female,Ranchi,Single,Salaried,Accountant,111162,49826,22549,1009318,Rented,High School,1,716,15,4,1,119,Google Ads,Web,58,2.4166666666666665,6,0,2,0.0,35456.583333333336,0.35000000000000003,78.91666666666667,1,0
LN589653,C02824,Home Renovation,1217529,1191674,48,10.63,30585.75,0.77,2026-05-18,58,42,0.368,High,0,Insufficient Repayment Capacity,2.51,Rejected,0,Pavani Nayak,34,Male,Chapra,Married,Salaried,Accountant,98820,43151,33884,588924,Owned,Diploma,4,725,14,4,1,192,YouTube,Android,58,16.53846153846154,58,3,3,3.0,8826.416666666666,0.31916666666666665,81.83333333333333,1,1
LN500630,C02825,Home Renovation,482435,438580,48,8.9,10893.27,0.27,2025-07-28,47,53,0.302,Medium,1,0,0.9,Closed,0,Charles Garde,55,Female,Ballia,Married,Salaried,Sales Executive,128356,87874,49252,1635946,Rented,Master,2,704,5,9,0,183,Referral,iPhone,61,2.642857142857143,5,0,1,0.0,12704.333333333334,0.3641666666666667,75.25,1,1
LN561501,C02826,Medical,784359,695305,12,17.64,63626.49,1.65,2024-11-18,45,55,0.29,Medium,0,Insufficient Repayment Capacity,1.5,Rejected,0,Udarsh Prasad,43,Male,Ballia,Married,Salaried,Sales Executive,131394,104539,4543,802077,Owned,Diploma,4,724,83,2,4,167,YouTube,Android,49,4.833333333333333,18,1,3,0.0,16499.083333333332,0.3725,98.16666666666667,0,0
LN168600,C02827,Personal,4039787,3121837,12,18.59,287087.3,2.15,2026-02-14,35,65,0.23,Medium,0,Insufficient Repayment Capacity,1.95,Rejected,0,Urvi Chandra,54,Male,Srinagar,Married,Salaried,Sales Executive,132950,95113,2655,1453810,Rented,Diploma,1,714,42,13,1,30,YouTube,Android,8,17.083333333333332,71,3,1,3.0,68525.16666666667,0.37666666666666665,83.16666666666667,1,0
LN682637,C02828,Medical,5424940,4538164,36,18.1,164293.25,1.32,2026-05-12,70,30,0.44,High,0,Insufficient Repayment Capacity,3.04,Rejected,0,Vritti Thaker,43,Female,Bhopal,Married,Self-employed,Business Owner,86032,37901,22459,851112,Rented,Master,2,718,105,16,3,131,Google Ads,Android,37,32.375,86,9,5,7.0,23837.916666666668,0.33166666666666667,59.416666666666664,0,3
LN937008,C02829,Home Renovation,2750678,2027377,48,9.57,51001.87,0.42,2024-06-25,25,75,0.17,Medium,1,0,1.39,Active,0,Ansh Sridhar,25,Female,Jamshedpur,Married,Student,Student,9275,6897,1754,29958,Owned,Bachelor,4,634,10,0,0,127,Google Ads,iPhone,65,10.866666666666667,79,2,0,2.0,60038.333333333336,0.33,94.16666666666667,0,0
LN819977,C02830,Home Renovation,1628283,1236910,60,10.81,26776.37,0.28,2025-08-07,15,85,0.11,Low,1,0,1.07,Active,0,Logan Prabhakar,22,Male,Kolkata,Single,Salaried,Software Engineer,50950,38155,5820,205085,Rented,Diploma,0,688,21,0,1,100,Facebook,Web,49,4.388888888888889,18,1,2,0.0,46748.916666666664,0.3541666666666667,86.0,0,0
LN504539,C02831,Vehicle,200000,156970,60,10.61,3382.46,0.26,2025-08-14,100,0,0.62,High,0,High Risk,1.0,Rejected,0,Tanveer Pandey,23,Female,Delhi,Single,Salaried,Teacher,113277,86064,32049,812752,Rented,Master,1,656,38,0,1,66,YouTube,Web,18,11.7,77,4,4,2.0,-2880.1666666666665,0.7141666666666667,60.916666666666664,0,11
LN346764,C02832,Business,1466971,1196687,36,12.7,40148.41,0.76,2025-03-30,70,30,0.44,High,0,Insufficient Repayment Capacity,1.88,Rejected,0,Indali Morar,54,Male,Delhi,Married,Salaried,Software Engineer,34061,20077,4228,599221,Family Owned,Bachelor,3,736,38,19,1,166,YouTube,iPhone,92,21.61904761904762,88,8,3,6.0,11212.5,0.5608333333333334,87.08333333333333,0,1
LN826669,C02833,Home Renovation,1000938,731466,60,10.48,15714.81,0.51,2026-02-25,45,55,0.29,Medium,0,Insufficient Repayment Capacity,1.98,Rejected,0,Januja Sha,18,Female,Meerut,Single,Student,Student,25973,16222,7550,148880,Rented,High School,1,613,1,0,0,76,Google Ads,iPhone,32,4.230769230769231,17,1,1,0.0,14726.666666666666,0.13166666666666668,86.0,0,0
LN524839,C02834,Medical,384863,307298,12,16.07,27891.59,0.2,2024-11-20,18,82,0.128,Low,1,0,0.18,Defaulted,1,Matthew Tailor,56,Female,Jamshedpur,Divorced,Self-employed,Contractor,104755,42847,18858,736132,Rented,Bachelor,2,707,2,17,0,297,Instagram,Web,82,26.666666666666668,62,6,4,5.0,82082.5,0.31,79.0,0,0
LN821207,C02835,Vehicle,1385791,1324374,24,10.21,61241.59,0.51,2024-12-08,30,70,0.2,Medium,1,0,0.92,Active,0,Indali Ahluwalia,25,Male,Bhopal,Single,Student,Student,23726,16964,4299,24480,Family Owned,High School,0,617,22,0,0,294,Google Ads,Android,87,1.7826086956521738,5,0,1,0.0,47297.0,0.3566666666666667,93.25,0,0
LN332605,C02836,Vehicle,876788,733491,36,9.8,23598.88,0.87,2024-10-11,76,24,0.476,High,0,Insufficient Repayment Capacity,2.24,Rejected,0,Chanakya Rastogi,59,Female,Bangalore,Married,Self-employed,Freelancer,45405,24462,7975,706245,Rented,High School,1,728,95,2,1,138,Facebook,iPhone,42,8.5,54,5,5,2.0,13251.916666666666,0.3283333333333333,96.33333333333333,1,0
LN505420,C02837,Business,999560,914097,48,15.02,25449.27,0.24,2024-08-15,35,65,0.23,Medium,1,0,0.73,Active,0,Janaki Uppal,36,Male,Mumbai,Married,Salaried,Sales Executive,140624,61380,8750,4222904,Rented,High School,1,703,38,0,3,11,YouTube,Web,4,3.6363636363636362,14,0,3,0.0,7203.916666666667,0.3641666666666667,89.58333333333333,3,3
LN805495,C02838,Home Renovation,288634,205441,60,10.28,4393.37,0.12,2025-06-15,21,79,0.146,Low,1,0,0.48,Active,0,Devika Issac,26,Female,Meerut,Single,Self-employed,Contractor,164089,110898,5785,3303255,Owned,PhD,0,661,39,0,0,297,Google Ads,iPhone,76,2.6470588235294117,5,0,0,0.0,11437.166666666666,0.3758333333333333,91.58333333333333,1,1
LN296259,C02839,Medical,572442,472324,12,13.57,42313.11,1.38,2025-10-09,70,30,0.44,High,0,Insufficient Repayment Capacity,1.28,Rejected,0,Aradhana Subramanian,19,Male,Bangalore,Single,Student,Student,9898,9664,2496,55675,Owned,Bachelor,1,572,6,0,0,122,YouTube,Android,58,9.833333333333334,42,3,4,1.0,11770.333333333334,0.3625,75.83333333333333,1,1
LN988458,C02840,Home Renovation,375984,346592,48,8.39,8524.92,0.29,2025-11-29,52,48,0.332,High,1,0,0.98,Defaulted,1,Janya Sinha,51,Male,Chennai,Married,Salaried,Sales Executive,139176,90904,10596,4226841,Rented,Diploma,2,720,31,17,1,104,Google Ads,Android,27,18.692307692307693,72,6,4,3.0,13538.583333333334,0.3458333333333334,84.08333333333333,1,0
LN126896,C02841,Home Renovation,3288497,3028912,48,8.09,74072.62,0.64,2026-06-01,46,54,0.296,Medium,0,Insufficient Repayment Capacity,2.19,Rejected,0,William Raju,39,Male,Mumbai,Married,Salaried,Doctor,101615,71076,28708,1876429,Owned,Diploma,4,725,46,4,0,37,Google Ads,Android,19,10.733333333333333,68,2,3,2.0,38436.083333333336,0.3433333333333333,85.16666666666667,1,1
LN693513,C02842,Business,1788720,1296521,60,11.22,28331.97,0.38,2025-04-03,48,52,0.308,Medium,1,0,1.44,Defaulted,1,Maanas Bhattacharyya,47,Female,Jamshedpur,Married,Unemployed,Unemployed,8387,6402,0,7061,Rented,High School,1,491,1,0,0,248,Facebook,Web,75,3.923076923076923,15,0,2,0.0,30267.416666666668,0.3358333333333334,86.16666666666667,2,1
LN182686,C02843,Vehicle,1663494,1503468,48,8.3,36916.13,0.46,2025-05-19,30,70,0.2,Medium,1,0,1.57,Defaulted,1,Charita Lata,38,Male,Darbhanga,Married,Salaried,Teacher,104539,66209,41694,3630101,Owned,PhD,3,724,92,4,4,53,Referral,Web,20,19.9,82,8,6,5.0,22114.75,0.2891666666666667,75.58333333333333,2,2
